step,epoch,train_loss,val_loss,lr
0,0,,22.155931867330995,0.0003
10,1,22.036623001098633,,2.1428571428571427e-06
20,1,21.593351364135742,,6.428571428571428e-06
30,1,19.581628799438477,,1.0714285714285712e-05
40,1,17.842269897460938,,1.4999999999999999e-05
50,1,13.94118881225586,,1.928571428571428e-05
60,1,11.734172821044922,,2.3571428571428568e-05
70,1,10.970662117004395,,2.7857142857142854e-05
80,1,9.288105964660645,,3.214285714285714e-05
90,1,8.847128868103027,,3.6428571428571423e-05
100,1,7.342390060424805,,4.071428571428571e-05
110,1,6.969294548034668,,4.4999999999999996e-05
120,1,6.129907608032227,,4.928571428571428e-05
130,1,5.399734020233154,,5.357142857142857e-05
140,1,4.246357440948486,,5.7857142857142855e-05
150,1,4.311735153198242,,6.214285714285714e-05
160,1,3.251934766769409,,6.642857142857142e-05
170,1,3.025902271270752,,7.07142857142857e-05
180,1,2.659184694290161,,7.5e-05
190,1,3.0554168224334717,,7.928571428571429e-05
200,1,2.5759124755859375,,8.357142857142857e-05
200,1,2.5759124755859375,2.6524584799057807,8.357142857142857e-05
210,2,2.445451021194458,,8.785714285714286e-05
220,2,2.6672213077545166,,9.214285714285714e-05
230,2,2.4102907180786133,,9.642857142857143e-05
240,2,2.8432345390319824,,0.0001007142857142857
250,2,2.5124740600585938,,0.00010499999999999999
260,2,2.291247844696045,,0.00010928571428571427
270,2,2.333008050918579,,0.00011357142857142856
280,2,2.3133723735809326,,0.00011785714285714284
290,2,2.1889286041259766,,0.00012214285714285712
300,2,2.275405168533325,,0.00012642857142857142
310,2,2.344845771789551,,0.0001307142857142857
320,2,2.4647035598754883,,0.000135
330,2,2.023838758468628,,0.00013928571428571427
340,2,2.2063276767730713,,0.00014357142857142856
350,2,2.1291215419769287,,0.00014785714285714285
360,2,2.053757905960083,,0.00015214285714285712
370,2,2.057898998260498,,0.0001564285714285714
380,2,2.119668483734131,,0.0001607142857142857
390,2,2.051300048828125,,0.000165
400,2,2.1406564712524414,,0.00016928571428571427
400,2,2.1406564712524414,2.072924084601974,0.00016928571428571427
410,3,2.259756326675415,,0.00017357142857142859
420,3,2.154223918914795,,0.00017785714285714285
430,3,2.097766160964966,,0.00018214285714285712
440,3,1.9633872509002686,,0.0001864285714285714
450,3,1.9098963737487793,,0.00019071428571428568
460,3,2.011108875274658,,0.000195
470,3,2.078073024749756,,0.00019928571428571426
480,3,2.1603121757507324,,0.00020357142857142856
490,3,1.9588696956634521,,0.00020785714285714282
500,3,1.9447249174118042,,0.00021214285714285714
510,3,2.304572820663452,,0.0002164285714285714
520,3,1.9459468126296997,,0.0002207142857142857
530,3,2.0573489665985107,,0.000225
540,3,2.0720643997192383,,0.00022928571428571426
550,3,2.0704591274261475,,0.00023357142857142855
560,3,2.1080079078674316,,0.00023785714285714282
570,3,1.908224105834961,,0.00024214285714285714
580,3,2.1159069538116455,,0.0002464285714285714
590,3,1.972336769104004,,0.0002507142857142857
600,3,1.9267727136611938,,0.00025499999999999996
600,3,1.9267727136611938,1.9653099337417117,0.00025499999999999996
610,4,1.875976800918579,,0.0002592857142857143
620,4,2.0102970600128174,,0.00026357142857142855
630,4,1.9586540460586548,,0.00026785714285714287
640,4,1.9623547792434692,,0.00027214285714285714
650,4,2.058461904525757,,0.0002764285714285714
660,4,2.0334911346435547,,0.00028071428571428567
670,4,1.9148200750350952,,0.000285
680,4,1.9439013004302979,,0.00028928571428571425
690,4,2.2377991676330566,,0.0002935714285714285
700,4,1.9717274904251099,,0.00029785714285714284
710,4,1.9811376333236694,,0.0002999998953841025
720,4,1.9015604257583618,,0.00029999905845779846
730,4,1.919849157333374,,0.0002999973846098599
740,4,1.890013575553894,,0.00029999487384962616
750,4,2.0478219985961914,,0.0002999915261911061
760,4,1.962441086769104,,0.0002999873416529779
770,4,1.9469807147979736,,0.00029998232025858936
780,4,1.9776718616485596,,0.0002999764620359573
790,4,1.9144436120986938,,0.00029996976701776785
800,4,1.8714708089828491,,0.000299962235241376
800,4,1.8714708089828491,1.9184179866125868,0.000299962235241376
810,5,1.9751049280166626,,0.0002999538667488052
820,5,1.9214662313461304,,0.00029994466158674764
830,5,1.9070117473602295,,0.00029993461980656373
840,5,2.025541067123413,,0.00029992374146428164
850,5,1.890282392501831,,0.00029991202662059716
860,5,1.8536033630371094,,0.0002998994753408735
870,5,1.8589584827423096,,0.00029988608769514067
880,5,1.9129688739776611,,0.0002998718637580951
890,5,1.818864345550537,,0.0002998568036090996
900,5,2.0908291339874268,,0.0002998409073321823
910,5,1.8564497232437134,,0.00029982417501603684
920,5,1.9268560409545898,,0.0002998066067540212
930,5,1.8598546981811523,,0.00029978820264415785
940,5,1.8789606094360352,,0.0002997689627891327
950,5,1.804923176765442,,0.0002997488872962949
960,5,2.033613443374634,,0.0002997279762776557
970,5,1.8813754320144653,,0.0002997062298498885
980,5,1.9110796451568604,,0.0002996836481343277
990,5,1.7886197566986084,,0.00029966023125696837
1000,5,1.824449896812439,,0.00029963597934846525
1000,5,1.824449896812439,1.9050160041334026,0.00029963597934846525
1010,6,1.9412963390350342,,0.0002996108925441321
1020,6,2.0900282859802246,,0.0002995849709839412
1030,6,1.8370412588119507,,0.000299558214812522
1040,6,1.8203963041305542,,0.00029953062417916105
1050,6,1.8881748914718628,,0.0002995021992378006
1060,6,1.809804081916809,,0.000299472940147038
1070,6,1.8383177518844604,,0.0002994428470701247
1080,6,1.96714186668396,,0.0002994119201749654
1090,6,1.9535490274429321,,0.00029938015963411704
1100,6,1.8656396865844727,,0.00029934756562478805
1110,6,1.9769309759140015,,0.00029931413832883706
1120,6,1.8956706523895264,,0.0002992798779327721
1130,6,1.860600233078003,,0.0002992447846277495
1140,6,2.0121164321899414,,0.00029920885860957274
1150,6,1.9889450073242188,,0.00029917210007869154
1160,6,1.9554442167282104,,0.0002991345092402006
1170,6,1.9907931089401245,,0.0002990960863038385
1180,6,1.8885459899902344,,0.0002990568314839864
1190,6,1.8771144151687622,,0.0002990167449996671
1200,6,1.928688883781433,,0.00029897582707454366
1200,6,1.928688883781433,1.8686818244607881,0.00029897582707454366
1210,7,1.8958461284637451,,0.0002989340779369181
1220,7,1.7738837003707886,,0.0002988914978197304
1230,7,1.8459771871566772,,0.0002988480869605567
1240,7,1.9599153995513916,,0.0002988038456016086
1250,7,1.9781447649002075,,0.0002987587739897311
1260,7,1.9044164419174194,,0.0002987128723764021
1270,7,1.7981133460998535,,0.00029866614101773
1280,7,1.8776016235351562,,0.0002986185801744531
1290,7,1.9452439546585083,,0.00029857019011193765
1300,7,1.8302019834518433,,0.00029852097110017676
1310,7,1.8955177068710327,,0.00029847092341378837
1320,7,1.8432642221450806,,0.00029842004733201426
1330,7,1.8789161443710327,,0.0002983683431387182
1340,7,1.7628268003463745,,0.00029831581112238427
1350,7,1.8052294254302979,,0.0002982624515761156
1360,7,1.9452279806137085,,0.00029820826479763244
1370,7,2.0168826580047607,,0.00029815325108927063
1380,7,1.828466773033142,,0.0002980974107579798
1390,7,1.9376654624938965,,0.0002980407441153218
1400,7,1.8744006156921387,,0.0002979832514774689
1400,7,1.8744006156921387,1.847028692673005,0.0002979832514774689
1410,8,1.8110597133636475,,0.0002979249331652019
1420,8,1.848336935043335,,0.0002978657895039086
1430,8,1.889466643333435,,0.0002978058208235819
1440,8,1.9766366481781006,,0.00029774502745881775
1450,8,2.001798391342163,,0.0002976834097488134
1460,8,1.9570114612579346,,0.00029762096803736583
1470,8,1.8562064170837402,,0.00029755770267286916
1480,8,1.7961283922195435,,0.0002974936140083134
1490,8,1.8034733533859253,,0.00029742870240128197
1500,8,1.9097563028335571,,0.00029736296821395017
1510,8,1.847887396812439,,0.00029729641181308256
1520,8,1.8655908107757568,,0.00029722903357003145
1530,8,1.8489469289779663,,0.0002971608338607346
1540,8,1.8863589763641357,,0.0002970918130657132
1550,8,1.7866755723953247,,0.0002970219715700696
1560,8,1.885956883430481,,0.0002969513097634853
1570,8,1.7905008792877197,,0.00029687982804021875
1580,8,1.8846030235290527,,0.00029680752679910315
1590,8,1.9533802270889282,,0.0002967344064435441
1600,8,1.8389724493026733,,0.0002966604673815177
1600,8,1.8389724493026733,1.8315954438197832,0.0002966604673815177
1610,9,1.8214612007141113,,0.0002965857100255677
1620,9,1.7805018424987793,,0.0002965101347928038
1630,9,1.8861643075942993,,0.000296433742104899
1640,9,1.835435152053833,,0.0002963565323880872
1650,9,1.8348308801651,,0.00029627850607316094
1660,9,1.8795313835144043,,0.00029619966359546913
1670,9,1.7631944417953491,,0.0002961200053949143
1680,9,1.778485655784607,,0.0002960395319159504
1690,9,1.7395261526107788,,0.00029595824360758026
1700,9,1.9338715076446533,,0.000295876140923353
1710,9,1.738416075706482,,0.00029579322432136154
1720,9,1.9224443435668945,,0.0002957094942642401
1730,9,1.885328769683838,,0.0002956249512191617
1740,9,1.8800963163375854,,0.00029553959565783517
1750,9,1.779371738433838,,0.000295453428056503
1760,9,1.793006181716919,,0.00029536644889593846
1770,9,1.8515939712524414,,0.0002952786586614428
1780,9,1.857915997505188,,0.00029519005784284274
1790,9,1.7425997257232666,,0.0002951006469344877
1800,9,1.846003532409668,,0.000295010426435247
1800,9,1.846003532409668,1.8233069356553901,0.000295010426435247
1810,10,1.818834662437439,,0.000294919396848507
1820,10,1.877971887588501,,0.0002948275586821684
1830,10,1.82435941696167,,0.00029473491244864344
1840,10,1.9840282201766968,,0.00029464145866485295
1850,10,1.8220409154891968,,0.0002945471978522234
1860,10,1.865710973739624,,0.0002944521305366844
1870,10,1.7871240377426147,,0.000294356257248665
1880,10,1.8039684295654297,,0.0002942595785230916
1890,10,1.8143490552902222,,0.0002941620948993842
1900,10,1.7906299829483032,,0.00029406380692145403
1910,10,1.7804887294769287,,0.00029396471513770005
1920,10,1.8581961393356323,,0.00029386482010100617
1930,10,1.8504424095153809,,0.0002937641223687379
1940,10,1.7913590669631958,,0.00029366262250273955
1950,10,1.7578997611999512,,0.00029356032106933095
1960,10,1.867724895477295,,0.00029345721863930415
1970,10,1.8686054944992065,,0.00029335331578792055
1980,10,1.8401904106140137,,0.00029324861309490733
1990,10,1.7840378284454346,,0.00029314311114445453
2000,10,1.9243746995925903,,0.0002930368105252116
2000,10,1.9243746995925903,1.8097184566070135,0.0002930368105252116
2010,11,1.761953592300415,,0.0002929297118302842
2020,11,1.8811790943145752,,0.0002928218156572308
2030,11,1.806738257408142,,0.0002927131226080595
2040,11,1.7883741855621338,,0.00029260363328922456
2050,11,1.7798491716384888,,0.00029249334831162293
2060,11,1.8481465578079224,,0.0002923822682905911
2070,11,1.7816442251205444,,0.0002922703938459014
2080,11,1.8300251960754395,,0.0002921577256017587
2090,11,1.808591604232788,,0.000292044264186797
2100,11,1.7427098751068115,,0.0002919300102340755
2110,11,1.7728441953659058,,0.0002918149643810757
