step,epoch,train_loss,val_loss,lr
0,0,,22.155931867330995,0.0003
10,1,22.016521453857422,,2.9999999999999997e-06
20,1,21.26978874206543,,8.999999999999999e-06
30,1,18.62451934814453,,1.4999999999999999e-05
40,1,16.30246925354004,,2.1e-05
50,1,12.607660293579102,,2.6999999999999996e-05
60,1,10.048887252807617,,3.2999999999999996e-05
70,1,9.762853622436523,,3.9e-05
80,1,8.239826202392578,,4.4999999999999996e-05
90,1,7.769446849822998,,5.1e-05
100,1,6.313742160797119,,5.6999999999999996e-05
110,1,5.797821044921875,,6.299999999999999e-05
120,1,4.850743293762207,,6.9e-05
130,1,4.16878604888916,,7.5e-05
140,1,3.3717305660247803,,8.1e-05
150,1,3.3790948390960693,,8.699999999999999e-05
160,1,2.711278200149536,,9.3e-05
170,1,2.6262693405151367,,9.9e-05
180,1,2.4262382984161377,,0.00010499999999999999
190,1,2.7955517768859863,,0.00011099999999999999
200,1,2.378059148788452,,0.000117
200,1,2.378059148788452,2.4643968057527057,0.000117
210,2,2.295595645904541,,0.00012299999999999998
220,2,2.4838507175445557,,0.000129
230,2,2.2822468280792236,,0.000135
240,2,2.6983790397644043,,0.00014099999999999998
250,2,2.3972620964050293,,0.000147
260,2,2.1836140155792236,,0.00015299999999999998
270,2,2.263355255126953,,0.000159
280,2,2.2277145385742188,,0.000165
290,2,2.1063687801361084,,0.00017099999999999998
300,2,2.189178705215454,,0.00017699999999999997
310,2,2.2688279151916504,,0.00018299999999999998
320,2,2.3849520683288574,,0.00018899999999999999
330,2,1.974990725517273,,0.000195
340,2,2.1467971801757812,,0.000201
350,2,2.0679242610931396,,0.00020699999999999996
360,2,2.0048394203186035,,0.00021299999999999997
370,2,2.03263521194458,,0.00021899999999999998
380,2,2.0551211833953857,,0.000225
390,2,2.0019967555999756,,0.00023099999999999998
400,2,2.0992813110351562,,0.000237
400,2,2.0992813110351562,2.043795132802378,0.000237
410,3,2.214906692504883,,0.000243
420,3,2.104346990585327,,0.000249
430,3,2.0538227558135986,,0.00025499999999999996
440,3,1.9249320030212402,,0.000261
450,3,1.8987724781036377,,0.000267
460,3,1.9685343503952026,,0.00027299999999999997
470,3,2.0405335426330566,,0.000279
480,3,2.070702075958252,,0.000285
490,3,1.9343215227127075,,0.00029099999999999997
500,3,1.9303252696990967,,0.00029699999999999996
510,3,2.234534740447998,,0.00029999979495286386
520,3,1.9146668910980225,,0.00029999815457913833
530,3,2.044048309326172,,0.00029999487384962616
540,3,2.0457303524017334,,0.0002999899528002049
550,3,2.037505626678467,,0.00029998339148469035
560,3,2.0830960273742676,,0.0002999751899748359
570,3,1.8845796585083008,,0.0002999653483603321
580,3,2.066810369491577,,0.0002999538667488052
590,3,1.9382234811782837,,0.00029994074526581624
600,3,1.9104697704315186,,0.0002999259840548597
600,3,1.9104697704315186,1.9569927412401875,0.0002999259840548597
610,4,1.849380373954773,,0.0002999095832773618
620,4,1.9745222330093384,,0.00029989154311267885
630,4,1.9231036901474,,0.0002998718637580951
640,4,1.9457141160964966,,0.000299850545428821
650,4,2.0352046489715576,,0.00029982758835799016
660,4,2.0273959636688232,,0.00029980299279665755
670,4,1.8967024087905884,,0.00029977675901379634
680,4,1.93284010887146,,0.0002997488872962949
690,4,2.180525541305542,,0.0002997193779489538
700,4,1.9520641565322876,,0.0002996882312944827
710,4,1.9501155614852905,,0.0002996554476734963
720,4,1.8788787126541138,,0.0002996210274445111
730,4,1.8946471214294434,,0.0002995849709839412
740,4,1.867005705833435,,0.00029954727868609416
750,4,2.007214307785034,,0.000299507950963167
760,4,1.9343860149383545,,0.00029946698824524147
770,4,1.9036331176757812,,0.0002994243909802792
780,4,1.9643938541412354,,0.00029938015963411704
790,4,1.8935331106185913,,0.000299334294690462
800,4,1.8561557531356812,,0.0002992867966508856
800,4,1.8561557531356812,1.9040260149224049,0.0002992867966508856
810,5,1.9328880310058594,,0.000299237666034819
820,5,1.8896458148956299,,0.0002991869033795465
830,5,1.8824636936187744,,0.0002991345092402006
840,5,2.020317316055298,,0.0002990804841897551
850,5,1.9033186435699463,,0.0002990248288190193
860,5,1.8227148056030273,,0.0002989675437366314
870,5,1.8417116403579712,,0.0002989086295690519
880,5,1.906061053276062,,0.0002988480869605567
890,5,1.8184696435928345,,0.0002987859165732301
900,5,2.0533158779144287,,0.0002987221190869575
910,5,1.8471293449401855,,0.0002986566951994179
920,5,1.8885432481765747,,0.0002985896456260765
930,5,1.8451987504959106,,0.00029852097110017676
940,5,1.8634244203567505,,0.00029845067237273216
950,5,1.799827218055725,,0.00029837875021251843
960,5,2.0068440437316895,,0.0002983052054060647
970,5,1.8648849725723267,,0.00029823003875764534
980,5,1.9065109491348267,,0.00029815325108927063
990,5,1.780784249305725,,0.00029807484324067824
1000,5,1.8060190677642822,,0.00029799481606932387
1000,5,1.8060190677642822,1.8941021869462598,0.00029799481606932387
1010,6,1.9003393650054932,,0.0002979131704503718
1020,6,2.0409395694732666,,0.0002978299072766856
1030,6,1.8257535696029663,,0.00029774502745881775
1040,6,1.8069660663604736,,0.0002976585319250005
1050,6,1.8786377906799316,,0.00029757042162113507
1060,6,1.7939893007278442,,0.00029748069751078164
1070,6,1.8282815217971802,,0.0002973893605751488
1080,6,1.9502397775650024,,0.00029729641181308256
1090,6,1.9339488744735718,,0.00029720185224105564
1100,6,1.8626480102539062,,0.0002971056828931565
1110,6,1.9551714658737183,,0.0002970079048210776
1120,6,1.8905682563781738,,0.00029690851909410437
1130,6,1.8535677194595337,,0.00029680752679910315
1140,6,1.986966848373413,,0.00029670492904050946
1150,6,1.963787317276001,,0.00029660072694031605
1160,6,1.9341365098953247,,0.0002964949216380603
1170,6,1.974213719367981,,0.0002963875142908121
1180,6,1.8745356798171997,,0.00029627850607316094
1190,6,1.8501553535461426,,0.00029616789817720325
1200,6,1.9142587184906006,,0.0002960556918125293
1200,6,1.9142587184906006,1.8556577771023073,0.0002960556918125293
1210,7,1.8911935091018677,,0.00029594188820620984
1220,7,1.7640089988708496,,0.0002958264886027829
1230,7,1.8336199522018433,,0.0002957094942642401
1240,7,1.9467958211898804,,0.0002955909064700128
1250,7,1.9539049863815308,,0.000295470726516958
1260,7,1.8932355642318726,,0.00029534895571934445
1270,7,1.7918812036514282,,0.0002952255954088382
1280,7,1.866683006286621,,0.0002951006469344877
1290,7,1.9367011785507202,,0.00029497411166270955
1300,7,1.8182830810546875,,0.00029484599097727313
1310,7,1.8819056749343872,,0.00029471628627928575
1320,7,1.8281714916229248,,0.00029458499898717724
1330,7,1.8652091026306152,,0.0002944521305366844
1340,7,1.7510298490524292,,0.00029431768238083526
1350,7,1.8003923892974854,,0.00029418165598993335
1360,7,1.9345253705978394,,0.0002940440528515414
1370,7,1.9983088970184326,,0.00029390487447046544
1380,7,1.8161462545394897,,0.0002937641223687379
1390,7,1.9221282005310059,,0.0002936217980856011
1400,7,1.8686742782592773,,0.00029347790317749075
1400,7,1.8686742782592773,1.8391495726673843,0.00029347790317749075
1410,8,1.8127206563949585,,0.0002933324392180184
1420,8,1.836020588874817,,0.0002931854077979547
1430,8,1.8828421831130981,,0.0002930368105252116
1440,8,1.958353877067566,,0.00029288664902482516
1450,8,1.9805493354797363,,0.00029273492493893735
1460,8,1.9557459354400635,,0.0002925816399267787
1470,8,1.8464597463607788,,0.00029242679566464933
1480,8,1.7800920009613037,,0.0002922703938459014
1490,8,1.7875269651412964,,0.0002921124361809201
1500,8,1.8976027965545654,,0.00029195292439710514
1510,8,1.8440186977386475,,0.0002917918602388518
1520,8,1.8622698783874512,,0.000291629245467532
1530,8,1.8407912254333496,,0.00029146508186147477
1540,8,1.870315670967102,,0.000291299371215947
1550,8,1.7748717069625854,,0.0002911321153431338
1560,8,1.8720061779022217,,0.00029096331607211855
1570,8,1.7656240463256836,,0.00029079297524886306
1580,8,1.8746672868728638,,0.0002906210947361873
1590,8,1.9385814666748047,,0.00029044767641374895
1600,8,1.8246067762374878,,0.00029027272217802306
1600,8,1.8246067762374878,1.8297671187588123,0.00029027272217802306
1610,9,1.8086669445037842,,0.0002900962339422811
1620,9,1.7702856063842773,,0.0002899182136365702
1630,9,1.87924063205719,,0.00028973866320769183
1640,9,1.81138014793396,,0.0002895575846191807
